Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.63612661041108,7.61844518456949,7.57922303347046,7.73564471776458,7.77259037523229,7.44940925710233,6.9916773333475,6.66727215248462,6.13787832149935,5.50803449623297,5.78745024405371,5.77109022303079,6.02664204541186,6.09107149801866,5.9061510578579,5.85187933947248,5.47199800894842,..,..,..
Czechia,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.1393325416704,11.9372266731014,11.9694049314844,12.0822291623862,11.4321462264855,10.8432395602577,10.8996688118949,10.5963383691143,10.2104838030651,9.78767716870935,9.49713106845789,9.59291997133716,9.74775352506433,9.77398706755375,9.66462802005809,9.15611790623386,8.30401749583889,..,..,..
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.94122885590458,9.26331394138722,10.6917586613287,9.77973200464786,9.12471027761107,8.67875710991754,8.67475665065938,7.73672793386388,6.83460751287831,7.11686267972613,6.34715312817014,5.93032476740055,6.16973434054759,5.75613445319845,5.71891295897775,5.10738642637222,4.69123730751634,..,..,..
Djibouti,DJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.483642544414344,0.51669292456861,0.510775762828135,0.543460672495019,0.537215450239329,0.516589113564154,0.564730814546143,0.506932561637299,0.516191500130463,0.575032955905462,0.406607305525196,0.443772428370827,0.386480086703197,0.387797733776952,0.392452501801933,0.398763866464803,0.392329171237878,..,..,..
Dominica,DMA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.10429608889667,2.16093426915572,2.25917197637543,2.38458742275536,2.40906051001716,2.38126390160932,2.50890844302233,2.21262110500131,2.42422482870747,2.49059126113428,2.59474420146747,2.58402731155456,2.60435247948626,2.35217249264946,2.33398754641854,2.43741949935599,2.26126814362109,..,..,..
Dominican Republic,DOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.91108672918118,2.03941878288681,2.19389610356038,2.19382557667849,2.16123200504718,2.03742492921635,2.1155194662714,2.11171803128455,2.16147493311157,2.09580517022116,2.08621475250958,2.26704601804065,2.33609927132434,2.21196208145507,2.35622376638923,2.36863439614581,2.08018172191441,..,..,..
Ecuador,ECU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.93413278108917,2.04940271656989,2.15048674568552,2.14961090975302,2.18586215975846,2.34002900134208,2.48532564443912,2.43452304700543,2.39507751382518,2.5250351571193,2.61945204390978,2.55560326309705,2.42048080897419,2.30876380731708,2.36682982605683,2.28505501120289,1.95757534925331,..,..,..
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.86402703826597,2.05142540699493,2.11764478262158,2.23058230448758,2.26531923876528,2.31178994450876,2.29579094849789,2.30680689946667,2.35642277493464,2.29022523426049,2.29224576651155,2.31554239924709,2.35935349574476,2.40241649556664,2.29401624327717,2.06316078338081,1.96112257208929,..,..,..
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.10622625050637,1.13224696939308,1.19895214730921,1.26221618955645,1.13870917399337,1.09614085134131,1.069539358139,1.10449967893304,1.09905573330516,1.04367501384658,1.0616269261132,1.12301811600134,1.13992298228465,1.01248608906763,1.09058747913992,1.25994054027114,1.01328024350636,..,..,..
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.67703347834768,6.48748852237587,6.16775897983031,6.66748171928323,5.84549700443531,5.81218872342831,5.52550697837599,5.31990550311553,4.91682556491259,4.81534092050989,4.59132029991129,4.07892363098592,4.16755127322584,3.70119404919301,3.37429623105391,3.13998883473672,2.72573085162172,..,..,..
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.254601648848774,0.208293016429521,0.183872534671623,0.176517547864648,0.149482047748687,0.151701358804211,0.159781963302408,0.18577614829918,0.192258737328583,0.178812007279529,0.178195686678652,0.170927836656581,0.172496431953649,0.171174998152745,0.196698529680667,0.199267295412336,0.198657542968412,..,..,..
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.2967964478368,12.4062667232566,11.9467482421425,14.7431154339589,13.0742881930162,10.5265958044683,13.8946656903059,13.9385689285911,12.8442211967073,14.2993496950297,13.3847833280717,10.929773066435,12.0894671642131,12.7324303316269,11.8889360404909,7.58212010267556,5.33839981587368,..,..,..
Eswatini,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.924782597272942,0.916608669205494,0.919428245347882,0.945195976413458,0.922678851606155,0.951971255454906,0.772056149538148,0.737218544723898,0.725452654384746,0.855748672784778,0.868132502564695,0.895905941781547,0.976784732749597,0.960404380791912,0.952924265874315,0.999903386846761,0.972087527685903,..,..,..
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0708383442212328,0.0651801201859715,0.0678219197764366,0.0727289934281699,0.0769075705004338,0.0753207992315423,0.0725387745198668,0.0822442858627317,0.090618147260683,0.104968497193462,0.125220099867699,0.127315885004371,0.144807033553953,0.146790211829337,0.153230325883588,0.155169188831947,0.154431771590205,..,..,..
Faroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.5225673651831,1.2242220172518,1.35887566627373,1.26739183156533,0.962830547845452,0.850581828146304,1.24429802611446,1.16232089876755,1.09048919993107,1.16798565443433,1.32552754598279,1.37788922808548,1.30513703067714,1.44839225304373,1.50947338182103,1.51720533716581,1.11709628844161,..,..,..
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.9458059145721,10.5717089431837,12.7272102369268,12.3097271173365,10.6636260517985,10.148381558573,11.6580824827459,10.2302556366865,9.12603706225985,9.2280857485569,8.45218320494398,7.81369792414716,8.31624752993602,7.80931895529113,8.04918842721228,7.42303960115952,6.57014512772575,..,..,..
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.02631953482719,6.02667784171445,5.84238818030875,5.67076460296602,5.5640399420339,5.31413736475439,5.35040786583849,5.12710544623814,5.15235849401422,5.12789942785166,4.61480713608279,4.67593508663906,4.70347567349874,4.74791692880333,4.57051742845134,4.46016494835631,3.95368245187991,..,..,..
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.29825489905512,4.1542068346964,3.61862027747791,3.18827777469489,3.29540156177147,3.149348489485,3.36746722147384,3.259317348378,3.05001075295162,3.0439443052508,3.03126056572549,3.01491187897365,3.05995668692354,2.4972724702892,2.33593611713804,2.35176354398661,2.33327357514897,..,..,..
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.195134053869652,0.198449982172627,0.208730936940117,0.231743407353349,0.234930037318557,0.25818385309983,0.224129253719787,0.223649943049086,0.219746202597362,0.202647786757678,0.231519233044574,0.260037911654572,0.255997956159271,0.252941606311487,0.244507377758581,0.241900479217245,0.237529598930845,..,..,..
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.858876491467507,1.08728602328423,1.21156690368155,1.45760873000535,1.25733769630311,1.47448405641855,1.40547363862154,1.73616463029767,1.92900055083653,2.15834227262897,2.32671060548785,2.52314190948536,2.63275300770891,2.65748105420488,2.60970672866505,2.83579124666916,2.75470919618902,..,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.9504461302536,9.7294631214949,9.88647957169216,9.52762326749987,9.61745788706108,8.97173140678443,9.45338862684134,9.29900290355714,9.45128904680279,9.62422936749002,9.08852776834501,9.08734480366678,9.07297238768971,8.8583445114547,8.53704268780674,7.9271876239049,7.2552210281684,..,..,..
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.270459231082872,0.281420357807598,0.33761806891556,0.355086315690019,0.327504378324389,0.373547709685179,0.405971224942882,0.412238583609724,0.479415246317012,0.504973606930306,0.474057677945499,0.496024739617925,0.492155067910077,0.500789782048743,0.543393316646713,0.572264895729339,0.602887453142675,..,..,..
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.11394933209897,9.27863716282251,9.13788494425138,9.44111462280805,9.06364335794312,8.52976096102131,7.87481473681996,7.61350463430599,7.25081215401234,6.61037895212413,6.38505903145612,6.28508782508784,6.20348737018687,6.21083158316487,6.05813051890443,5.59528435262632,4.76718493701839,..,..,..
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.97961941634099,2.06795218314075,2.12545500414459,2.2447974938465,2.32489909137787,2.31701825181679,2.39917922815879,2.26509337092536,2.40354751880737,2.71153106161016,2.14881497304445,2.29114136829719,2.31232182451695,2.37758536565195,2.62890067138331,2.82096411459861,2.62406702085507,..,..,..
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.850047957326968,0.892596490718621,0.874124842110202,0.923216168681838,0.82044214919553,0.848874193850226,0.804898452539667,0.810858922089052,0.824228643300048,0.867210613999047,0.914557101787262,1.05707310890778,1.1026182595186,1.02751728089616,1.10575367270347,1.14537281500282,1.00040733564819,..,..,..
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.197845361458643,0.2008290049774,0.203780561323598,0.207236095803933,0.205812295464573,0.211958041867326,0.243682823651839,0.24902846886389,0.228832188369081,0.195379103300369,0.196384745395564,0.216953417676487,0.235227854196447,0.271355057259789,0.297494261984837,0.350765779082478,0.34364615086247,..,..,..
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.15248598932895,0.151843173181669,0.153243320267225,0.158489202879967,0.150225304364126,0.153614860175118,0.153775475044984,0.151334634749042,0.148845809657673,0.145722021990242,0.151206699443415,0.157581198477963,0.166253123378351,0.16310020182719,0.165094768449133,0.16508860634868,0.163208368967987,..,..,..
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.19837879919624,1.95022041334248,1.75746043802011,2.12181816499476,2.1265000331499,2.16596695143346,2.35221918570137,2.46106714322185,2.6893702131549,2.64322603087956,2.74710077684509,2.7547610627908,3.26523837188623,3.24113136945596,3.29351227349226,3.50033114116629,3.47277101663067,..,..,..
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.185995876354923,0.187095995346744,0.185489594107155,0.2171147200893,0.211931869747068,0.204652562349971,0.249743977372476,0.270992108746441,0.238940563023005,0.258338055000553,0.290138810726091,0.310537245413729,0.314036533462437,0.30618371925255,0.298729952296593,0.297241022260954,0.283815024249564,..,..,..
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.02361958375043,0.921871350193328,1.0296054330424,1.07718353624511,1.05990327800926,0.975305721598656,0.937979274004421,1.09833523997205,1.13568962715046,1.08083592531217,1.08285131015576,1.13380970799413,1.09871281471182,0.974047356339701,0.922234078945353,1.02385531471622,0.872911171700029,..,..,..
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.57524349603736,5.54385244865578,5.50645046304525,5.35516886805399,5.28125195503412,4.77309893092146,4.78803898751033,4.7040297031798,4.37758218903705,4.12031356861289,4.11750182537459,4.40759693053804,4.50869128796621,5.05210173390467,5.03325434726835,4.8368762665486,4.59165290704788,..,..,..
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.90892034210508,7.62046142336234,7.61022707072835,7.64836342861545,6.87628775038278,6.61854511317147,6.15997308523115,5.91933269386297,5.79921176367877,6.27555874031702,6.25408539155614,6.21948823360488,4.86824728192011,4.86604542807222,4.81768876817655,4.54345010442003,3.94746536485266,..,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.955470157428994,0.984261472618751,1.03653392155165,1.1235994817209,1.18036124666151,1.27887360284089,1.33803383522422,1.39687849773199,1.49820412282441,1.52767440026001,1.64246527737333,1.63132348717228,1.63991401876928,1.70492672078233,1.79559529858433,1.75253436625037,1.57609323191648,..,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.51030150470751,1.49536891530725,1.57235136177763,1.61781217779373,1.58083241547306,1.62287572364692,1.70290597910492,1.92554222355036,1.92545004760659,1.77040203245853,1.89142782676209,1.88756448144649,1.84830385185678,1.94857443086369,2.12683683837158,2.24528577070833,2.07165896221472,..,..,..
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.04764373362858,6.42318378827662,6.79304015839326,7.10933265530428,7.13393012945701,7.29652191655885,7.1798251528995,7.23119486664987,7.2308576752779,7.43960075518748,7.57057831407027,7.32579213851096,7.28896617589145,7.41290262847642,7.44512790495015,7.22298000274987,7.06335132057733,..,..,..
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.16265711110125,2.96626493396004,2.86996567828519,2.67437989619791,3.01646761331506,3.11021742518086,3.47195694849252,3.49124674266319,3.80943176187109,3.92042117367214,3.6478560889955,3.52694421151988,3.70255080483218,3.94880897233655,4.14268046621517,4.34726413932218,3.84217781974399,..,..,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.9790475404286,11.2142943339694,11.0593877607848,10.5945475071051,10.2262724232127,8.9481685637902,8.84787907428585,7.96668794720795,8.04636035875816,7.71834346349422,7.63385246922327,7.88760935074481,8.2033757874051,7.84814955647433,7.69902755440575,7.25774875667262,6.76822759018266,..,..,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.27594360405346,8.80397108266836,9.12017806257709,9.27534435453545,9.12707968476357,8.7805519931602,9.25026234324991,8.99106338046306,9.61547310536628,8.31348098517278,7.8773324245043,7.9133542559158,7.63316171308214,7.56387361849127,6.91499302021885,6.9357521537442,6.34521600416707,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.18934076598023,8.17381434687257,8.02584391412222,7.86078687080444,7.5643247964943,6.71892118781227,6.83687516276224,6.6805503702131,6.32766192019354,5.75187766207853,5.38744255964141,5.56329428886422,5.49824437749353,5.43791206092819,5.37694036055885,5.31103098673157,4.73237277079935,..,..,..
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.96843271682237,3.94629833502873,4.48376374709071,4.45335646361405,3.55000953391511,2.89780969078398,2.73594899001279,2.74178318959977,2.5215440009247,2.66929522571795,2.58257818248811,2.53671122530592,2.69365735479601,2.57266121060713,3.05458890724385,2.98328969678791,2.06904180772051,..,..,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.44956363835599,9.51276404248159,9.33129428879816,9.5936031749752,9.04895324957248,8.60923098549751,9.03600999453424,9.49500989572333,9.82785573811594,9.94449527247048,9.56430591784783,9.26804964566898,9.16671440712644,9.06369120751032,8.76197885041518,8.47840057488964,8.0314958696668,..,..,..
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.35854651750237,3.49896645859653,3.31937135547279,3.25796556615731,3.01664150662918,3.04771349221952,2.91387220039999,2.91931904168507,3.34494706846206,3.09347308459958,2.95137713839159,2.66573038027454,2.4817715734492,2.54731566057105,2.36236318537572,2.16362144761182,1.9191724264898,..,..,..
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.5261951921084,11.1716693748985,12.1046688726905,12.8125768525733,15.3412531633198,13.274060944687,14.0732754184079,14.824684750479,14.5663225959365,15.2631047859855,12.1042254914238,10.8910512947587,11.3788397304605,11.9137581041033,11.8675495659661,11.0508703486337,11.2977433059429,..,..,..
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.220244197518061,0.242937186357954,0.264463997037475,0.25945667922109,0.265693416128019,0.307805552827632,0.323340092266238,0.327520882772203,0.296879604689277,0.32120873806002,0.364375325524079,0.386120073710359,0.403178474765564,0.41058150997657,0.385437968227287,0.382362032876395,0.374079219355755,..,..,..
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.527934818756235,0.629558697689581,0.682433580128493,0.570599423518108,0.615585864609584,0.552851050983056,0.502801055604426,0.493305785876164,0.516941711910265,0.563052130861081,0.522676870896204,0.520105906243841,0.47842852682828,0.60401123278111,0.598719133656685,0.592397034795277,0.449933972782553,..,..,..
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.10342466239619,3.22303049726356,3.25705060385766,2.69471327291361,2.9764747274383,2.24790512250489,2.09385437792051,1.49690186597376,1.54627754917375,1.10508359411769,1.24266246960187,0.993803353113853,1.10784288896746,2.12750106098759,1.95495002388823,2.15676369121383,2.02714861876503,..,..,..
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.1057434199735,9.98249418522252,10.0716206095789,10.3462645909905,10.496943534961,10.6806453781635,11.6078298406397,11.9848036225426,11.95852704987,11.8900369278382,11.5887156236236,11.9146864937447,12.0162045997951,12.1914934200949,12.2164561683734,11.8252835873752,10.9900295814285,..,..,..
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,28.7524245628357,31.2743160852875,30.6497944283025,28.1635443872172,28.6115061506717,27.7777897014899,27.4263799553979,26.4935548257298,25.1324210974698,23.9581430833469,22.7499904295637,22.7750200000358,22.5726979547119,21.9104008238737,21.4612299449757,21.1352142487222,21.1696102506992,..,..,..
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.08878092738065,1.02797040251036,1.0275755020696,1.22866524941159,1.39912008573524,1.2510170341612,1.17373666917528,1.39455264207739,1.80945926665716,1.65308762850549,1.687687430383,1.72348033373063,1.59151245990624,1.52286147591236,1.78825836654647,1.55159381679626,1.37997537956504,..,..,..
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.209981784507973,0.214810600430209,0.276259027648268,0.287071693271104,0.333808083331744,0.407307947280307,0.454991272125297,0.474258871157907,0.502688435953585,0.630353375423551,0.649260982740074,1.3076988469402,2.27853328869775,2.72288168036289,2.76759794432264,2.65817514097581,2.6202834413044,..,..,..
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.36548361069355,3.44604406201718,3.69638430604272,3.87751809391794,3.72287608355585,3.43848652616254,4.06096622019446,3.83418240149458,3.72149107391712,3.7027854362936,3.65250564003487,3.69951965257617,3.64642259880778,3.66415617367092,4.03969750525899,3.95496550880907,3.64561216849281,..,..,..
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.90821712963439,3.72145945633942,3.43944232291439,3.12699080673519,3.81495016074309,4.42377353879464,4.17636814924537,4.19719820751246,4.53236241673727,4.0931695513758,4.00854782860099,4.2220742810528,4.43470037080065,4.77487260306172,4.60461121532611,4.65529798386588,3.79219353680069,..,..,..
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.942840276742434,0.96160459264174,0.972794139964994,0.987816775188874,1.00620847773499,1.0460543637693,1.0672615013148,1.41592607660586,1.42092491524384,1.06391750191303,1.12111154701939,1.01212119209581,0.991756970565407,1.10673601100517,1.03575177080068,1.03342675704115,1.02564216316934,..,..,..
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.178920570949643,0.204450393378722,0.198862822419537,0.176470102457099,0.142752677339466,0.136704475673395,0.181534325251321,0.202858065364792,0.217960911781409,0.204460357783604,0.266650558326574,0.270535774876424,0.297038076350742,0.264435600737267,0.230417244192579,0.229916460209228,0.231838923937177,..,..,..
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.52192758128569,9.07917559240464,8.86106316217866,8.10137215960764,8.55374680694949,8.86828713162859,9.17432379727135,6.70741994514661,9.93464931932053,9.98581338934686,9.72308866003998,8.28960787179427,7.75123857963044,8.16760242329375,8.35162531436247,8.32576759513649,6.68280547080212,..,..,..
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.68777930029154,6.61752801780193,6.62446043165468,5.71248719772404,6.20140298296658,5.75682334968465,5.31176415409453,4.88496485119788,5.07671406656622,5.23134507960659,4.34707704334699,4.27717290857984,3.98410635752081,4.1112037002824,3.74401935517666,3.8726083883374,3.66384799772938,..,..,..
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.52820118001525,3.86127671459804,3.9816704379235,4.08802170276057,4.08550852017881,3.69662046036,4.06905151032421,3.91187256758743,3.99153483213082,3.83106540275195,3.70448173779067,3.80989428243904,3.90592668442674,3.96768070179532,4.15931506316341,4.20015196105273,4.18400041504391,..,..,..
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,25.4527990918914,25.6104377437344,24.7911187655643,23.1553376820079,22.5570449196767,20.9788200882714,21.7556657126006,21.0415030857707,20.1489417002859,18.7229461130742,17.3339397000642,16.0346486330854,15.1987752871924,15.1030627029057,15.331523974011,15.3230398015487,12.4569532326913,..,..,..
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0901627514537192,0.0909761836458385,0.0846028270674267,0.0864794796556158,0.0867882812762402,0.0798509567510527,0.0860427702237899,0.0981687170817389,0.119381317969332,0.124225069169491,0.124323710925382,0.132173016426922,0.124763836603653,0.133017230488787,0.123102264831808,0.142653575143316,0.0972695405949093,..,..,..
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0723991007580002,0.0669763699970397,0.0657054298241381,0.0687038303168998,0.0727097878723976,0.0725012189721582,0.0668862463652693,0.0708162777809249,0.0690843116512275,0.0720340847219384,0.0634544336358019,0.0643204280409013,0.0702973935321135,0.0779926724021984,0.087620331640832,0.0871188127927116,0.0846361581872504,..,..,..
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.230942287027,6.44099632087228,6.54985834654279,6.99322959136745,7.31840781345023,6.43127859159965,6.95970722756613,6.93531995622416,6.92563492128782,7.40295101276076,7.71943595304507,7.60342044388986,7.34842125102826,7.03982567319804,7.4523713820598,7.46499971649816,7.38371541222915,..,..,..
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.29400764558889,2.04189982346312,2.51430497994599,2.49318725663281,2.58428000225598,2.62608262161318,2.6633478531425,2.70483922657836,2.95350919520358,2.8161246531313,3.25192327073605,3.07473678893985,3.22706339212596,3.27257102459138,3.62648491704066,3.96326718307737,2.82638529813116,..,..,..
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.11380180120836,0.113864739038603,0.116100505734889,0.13048870698148,0.138587298830736,0.129311993539389,0.138706606613704,0.146305418780636,0.152028312737626,0.165466627828822,0.180858798982259,0.184608688158118,0.18227704163816,0.187961952954622,0.194032415889438,0.191438655613848,0.195565971417317,..,..,..
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.47447591136098,6.50366239593496,6.53971794289775,6.67676360381979,6.65471360279839,6.08494534240697,6.24016906790701,6.1813543198132,6.46528326682983,5.56733268070062,5.42229115561099,3.72337676636266,2.96976431627123,3.25043429579978,3.20347481583889,3.29046823605033,3.12555789277592,..,..,..
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.19160466611555,2.18819588862101,2.30593270365998,2.44642658869684,2.47695852534562,2.561901740899,2.63591433278418,2.66372165902097,2.66268222132828,2.77107026016514,2.85804954481445,2.96093908115766,3.03130625504356,3.16400703583614,3.28556828806889,3.40502593453765,2.53380323866123,..,..,..
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.479709493225185,0.480686239360501,0.473642173301627,0.54444130156004,0.555803665316565,0.600340213855588,0.606440605697799,0.619394373099063,0.647779648212253,0.561374035889787,0.65948093945265,0.751732037240701,0.637776445066376,0.819299930408905,0.870135939862018,0.872475306517173,0.855176405836122,..,..,..
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.26887239425292,2.41139047786533,2.67764239106124,2.73888176310673,2.78654568164994,2.74428444424492,2.92850287907869,2.90561192714172,2.96604298811513,3.032741374202,3.13144223633215,3.13640499208554,3.19328156664269,3.30021575049787,3.26641523984712,3.296800515014,2.93851410805884,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.98382568810155,4.09880078414754,4.19418339721868,4.22076132665352,4.18972731869134,4.03759396221293,4.11321091425038,4.19098978654326,4.20241354590373,4.05605522675517,3.8923552480392,3.92536832553423,3.92032302445388,3.86275941197886,3.58748930492536,3.6121651406375,3.04076637477226,..,..,..
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.3433478705648,1.10149630430864,1.09518499378972,1.23799437607275,1.0772372681778,1.41098379500871,0.977804216083578,1.10578661006423,1.22329810037697,1.27521660267565,1.2932932198415,1.32374705377209,1.33818512622242,1.32844335778321,1.33238377701052,1.33059194282585,0.958913885073056,..,..,..
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.68502701808653,2.82992123531275,2.76820248201385,2.83171653331821,2.84087641211601,2.6658052996409,2.89799933900559,2.91694442512127,2.84488750225499,2.5114021117949,2.69863514608188,2.82816016203229,2.90490891435674,2.92684095356072,3.16042055213444,3.34866737931946,3.26784636811087,..,..,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
